Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Shaun Draughn,57.0,7.0,225.0,723.0,7.0,0.9666666666666667,7.05,4.0,7.0,0,45.0,28.439999999999998,2.48,2.9499999999999997,104.0,80.0,597.0,7.3999999999999995,2.0,22.0,35.800000000000004,77.16666666666667,5.666666666666667,29,16.0,1.0,74.0,196.0,4.0,29.0,1.8,16.4,1.0,3.0,0,15.0,33.8,18.0,2.6,12.3,4.6,39.0,29.0,263.0,9.1,2.0,10.0,43.6,74.4,6.7,1000000.0
Shaun Draughn,57.0,7.0,225.0,723.0,7.0,0.9666666666666667,7.05,4.0,7.0,0,45.0,28.439999999999998,2.48,2.9499999999999997,104.0,80.0,597.0,7.3999999999999995,2.0,22.0,35.800000000000004,77.16666666666667,5.666666666666667,29,16.0,1.0,74.0,196.0,4.0,29.0,1.8,16.4,1.0,3.0,0,15.0,33.8,18.0,2.6,12.3,4.6,39.0,29.0,263.0,9.1,2.0,10.0,43.6,74.4,6.7,0.0
Stepfan Taylor,61.0,4.0,120.0,393.0,1.0,0.35000000000000003,2.575,0.0,3.0,0,25.0,38.9,3.225,2.05,27.0,20.0,154.0,6.7,3.0,7.0,28.866666666666664,65.16666666666667,4.833333333333333,25,15.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,12.0,3.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevan Ridley,61.0,26.0,688.0,2914.0,22.0,0.4166666666666667,1.9000000000000001,9.0,25.0,0,164.0,44.31666666666666,3.6999999999999997,9.9,41.0,27.0,144.0,4.7,0.0,4.0,30.060000000000002,69.24,3.0,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,0.0
Stevan Ridley,61.0,26.0,688.0,2914.0,22.0,0.4166666666666667,1.9000000000000001,9.0,25.0,0,164.0,44.31666666666666,3.6999999999999997,9.9,41.0,27.0,144.0,4.7,0.0,4.0,30.060000000000002,69.24,3.0,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,0.0
Storm Johnson,6.0,1.0,29.0,86.0,2.0,0.2,-0.7,0.0,0.0,0,5.0,31.0,3.0,4.8,1.0,1.0,-4.0,-4.0,0.0,0.0,0.0,100.0,-4.0,22,6.0,1.0,29.0,86.0,2.0,-4.0,0.2,-0.7,0.0,0.0,0,5.0,31.0,20.0,3.0,14.3,4.8,1.0,1.0,-4.0,-4.0,0.0,0.0,0.0,100.0,-4.0,0.0
Taiwan Jones,66.0,0.0,44.0,183.0,0.0,0.21666666666666667,3.1333333333333333,5.0,3.0,0,7.0,26.919999999999998,1.8599999999999999,0.6166666666666667,21.0,17.0,240.0,14.280000000000001,1.0,9.0,41.660000000000004,82.24,10.940000000000001,35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775000.0
Terrell Watson,1.0,0.0,9.0,28.0,1.0,1.0,5.0,0.0,0.0,0,2.0,55.6,3.1,9.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,100.0,5.0,24,10.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,60.0,3.0,1.6,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell Watson,1.0,0.0,9.0,28.0,1.0,1.0,5.0,0.0,0.0,0,2.0,55.6,3.1,9.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,100.0,5.0,24,10.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,60.0,3.0,1.6,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence Magee,6.0,0.0,5.0,17.0,0.0,0.15,0.25,0.0,0.0,0,0.0,33.35,3.25,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,100.0,2.0,24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615000.0
Tim Hightower,77.0,45.0,752.0,2977.0,32.0,2.033333333333333,15.716666666666669,12.0,29.0,0,168.0,45.1,3.9333333333333336,10.75,226.0,162.0,1208.0,8.0,2.0,64.0,43.76666666666667,73.39999999999999,6.016666666666667,30,16.0,1.0,133.0,548.0,4.0,50.0,1.4,12.5,0.0,5.0,0,32.0,53.4,30.0,4.1,34.3,8.3,26.0,22.0,200.0,9.1,1.0,11.0,57.7,84.6,7.7,1107000.0
Tim Hightower,77.0,45.0,752.0,2977.0,32.0,2.033333333333333,15.716666666666669,12.0,29.0,0,168.0,45.1,3.9333333333333336,10.75,226.0,162.0,1208.0,8.0,2.0,64.0,43.76666666666667,73.39999999999999,6.016666666666667,30,16.0,1.0,133.0,548.0,4.0,50.0,1.4,12.5,0.0,5.0,0,32.0,53.4,30.0,4.1,34.3,8.3,26.0,22.0,200.0,9.1,1.0,11.0,57.7,84.6,7.7,0.0
Tre Mason,25.0,12.0,254.0,972.0,5.0,1.35,9.55,5.0,8.0,0,48.0,37.75,3.55,10.35,51.0,34.0,236.0,7.1000000000000005,1.0,13.0,35.1,66.75,4.6,22,13.0,3.0,75.0,207.0,1.0,16.0,1.4,6.8,3.0,2.0,0,10.0,34.7,15.0,2.8,15.9,5.8,25.0,18.0,88.0,4.9,0.0,5.0,24.0,72.0,3.5,0.0
