Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Raheem Mostert,75.0,23.0,465.0,2501.0,14.0,0.6875,5.775,7.0,21.0,0,112.0,66.82857142857144,6.314285714285715,4.9375,90.0,67.0,563.0,8.35,5.0,23.0,42.425,76.825,6.199999999999999,32,13.0,1.0,85.0,278.0,2.0,25.0,1.5,12.4,2.0,3.0,0,13.0,37.6,21.0,3.3,21.4,6.5,23.0,19.0,161.0,8.5,0.0,10.0,52.2,82.6,7.0,2800000.0
Rashaad Penny,42.0,11.0,337.0,1918.0,13.0,0.5599999999999999,4.340000000000001,2.0,14.0,0,78.0,47.839999999999996,5.220000000000001,7.92,36.0,27.0,222.0,7.675000000000001,1.0,11.0,44.25,75.675,5.75,27,3.0,0.0,11.0,33.0,0.0,5.0,0.3,1.7,0.0,0.0,0,1.0,45.5,7.0,3.0,11.0,3.7,1.0,1.0,5.0,5.0,0.0,0.0,100.0,100.0,5.0,1350000.0
Rex Burkhead,115.0,14.0,488.0,1908.0,17.0,1.58,12.73,7.0,24.0,0,120.0,40.98888888888889,3.4777777777777774,4.029999999999999,255.0,192.0,1534.0,8.18888888888889,9.0,71.0,47.03333333333333,74.72222222222223,6.122222222222223,32,16.0,0.0,26.0,80.0,0.0,17.0,2.3,12.8,0.0,2.0,0,4.0,53.8,9.0,3.1,5.0,1.6,51.0,37.0,204.0,5.5,1.0,8.0,29.4,72.5,4.0,0.0
Rico Dowdle,20.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0,1.0,42.9,3.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,16.0,15.0,235.0,1079.0,2.0,22.0,2.4,15.6,3.0,8.0,0,53.0,53.6,27.0,4.6,67.4,14.7,49.0,39.0,249.0,6.4,3.0,13.0,53.1,79.6,5.1,1040000.0
Ronald Jones II,61.0,25.0,505.0,2244.0,19.0,1.1,8.5,7.0,19.0,0,113.0,50.32,3.9,7.24,105.0,77.0,593.0,9.8,1.0,19.0,53.44,79.78,8.440000000000001,25,6.0,0.0,17.0,70.0,1.0,22.0,0.2,3.7,0.0,1.0,0,4.0,52.9,13.0,4.1,11.7,2.8,1.0,1.0,22.0,22.0,0.0,1.0,100.0,100.0,22.0,1232500.0
Ronald Jones II,61.0,25.0,505.0,2244.0,19.0,1.1,8.5,7.0,19.0,0,113.0,50.32,3.9,7.24,105.0,77.0,593.0,9.8,1.0,19.0,53.44,79.78,8.440000000000001,25,6.0,0.0,17.0,70.0,1.0,22.0,0.2,3.7,0.0,1.0,0,4.0,52.9,13.0,4.1,11.7,2.8,1.0,1.0,22.0,22.0,0.0,1.0,100.0,100.0,22.0,0.0
Royce Freeman,65.0,9.0,394.0,1473.0,8.0,1.34,7.92,2.0,12.0,0,77.0,42.72,3.72,6.760000000000001,107.0,85.0,519.0,6.220000000000001,1.0,20.0,45.4,77.16,4.76,27,14.0,0.0,77.0,319.0,2.0,13.0,0.1,0.9,0.0,2.0,0,17.0,51.9,23.0,4.1,22.8,5.5,2.0,1.0,13.0,13.0,0.0,1.0,50.0,50.0,6.5,1080000.0
Royce Freeman,65.0,9.0,394.0,1473.0,8.0,1.34,7.92,2.0,12.0,0,77.0,42.72,3.72,6.760000000000001,107.0,85.0,519.0,6.220000000000001,1.0,20.0,45.4,77.16,4.76,27,14.0,0.0,77.0,319.0,2.0,13.0,0.1,0.9,0.0,2.0,0,17.0,51.9,23.0,4.1,22.8,5.5,2.0,1.0,13.0,13.0,0.0,1.0,50.0,50.0,6.5,0.0
Samaje Perine,76.0,11.0,401.0,1592.0,7.0,1.1333333333333333,7.783333333333334,2.0,16.0,0,72.0,46.03333333333333,4.0,4.3999999999999995,122.0,101.0,736.0,6.18,6.0,33.0,45.339999999999996,84.0,5.26,29,17.0,0.0,20.0,92.0,1.0,36.0,1.6,18.9,0.0,4.0,0,7.0,55.0,13.0,4.6,5.4,1.2,35.0,28.0,322.0,11.5,1.0,15.0,51.4,80.0,9.2,3750000.0
Taiwan Jones,137.0,0.0,53.0,223.0,0.0,0.125,1.75,6.0,3.0,0,10.0,33.550000000000004,2.283333333333333,0.375,28.0,19.0,260.0,13.057142857142859,1.0,10.0,39.81111111111111,62.35555555555556,7.688888888888889,35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jones,18.0,5.0,67.0,179.0,0.0,0.43333333333333335,2.533333333333333,0.0,1.0,0,11.0,51.23333333333333,3.1,3.1999999999999997,16.0,10.0,59.0,5.9,0.0,2.0,43.75,62.5,3.7,27,1.0,0.0,4.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,46.0,13.8,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940000.0
Travis Homer,49.0,2.0,83.0,453.0,1.0,1.1,10.175,1.0,8.0,0,19.0,48.625,5.5249999999999995,1.825,61.0,52.0,464.0,8.75,2.0,22.0,46.55,85.875,7.525,26,10.0,0.0,6.0,23.0,0.0,6.0,0.3,1.1,0.0,0.0,0,2.0,66.7,6.0,3.8,2.3,0.6,3.0,3.0,11.0,3.7,0.0,0.0,33.3,100.0,3.7,2000000.0
Trayveon Williams,34.0,0.0,47.0,238.0,0.0,0.25,1.9,1.0,2.0,0,10.0,46.79999999999999,4.8,1.6,10.0,8.0,64.0,8.333333333333334,0.0,2.0,31.099999999999998,72.23333333333333,6.0,27,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232500.0
Trenton Cannon,48.0,0.0,51.0,150.0,1.0,0.26,2.02,1.0,2.0,0,9.0,36.699999999999996,2.533333333333333,0.6799999999999999,28.0,20.0,160.0,6.9,0.0,5.0,36.65,84.0,5.55,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Johnson,62.0,6.0,208.0,925.0,4.0,1.375,10.725,3.0,9.0,0,40.0,45.575,4.55,3.4250000000000003,131.0,86.0,668.0,7.2250000000000005,3.0,33.0,35.675,66.35,4.675,27,17.0,1.0,41.0,213.0,1.0,41.0,1.1,16.7,0.0,5.0,0,13.0,65.9,19.0,5.2,12.5,2.4,25.0,18.0,284.0,15.8,3.0,14.0,60.0,72.0,11.4,1232500.0
Ty Johnson,62.0,6.0,208.0,925.0,4.0,1.375,10.725,3.0,9.0,0,40.0,45.575,4.55,3.4250000000000003,131.0,86.0,668.0,7.2250000000000005,3.0,33.0,35.675,66.35,4.675,27,17.0,1.0,41.0,213.0,1.0,41.0,1.1,16.7,0.0,5.0,0,13.0,65.9,19.0,5.2,12.5,2.4,25.0,18.0,284.0,15.8,3.0,14.0,60.0,72.0,11.4,1232500.0
Ty Johnson,62.0,6.0,208.0,925.0,4.0,1.375,10.725,3.0,9.0,0,40.0,45.575,4.55,3.4250000000000003,131.0,86.0,668.0,7.2250000000000005,3.0,33.0,35.675,66.35,4.675,27,17.0,1.0,41.0,213.0,1.0,41.0,1.1,16.7,0.0,5.0,0,13.0,65.9,19.0,5.2,12.5,2.4,25.0,18.0,284.0,15.8,3.0,14.0,60.0,72.0,11.4,0.0
Zonovan Knight,7.0,4.0,85.0,300.0,1.0,1.9,14.3,2.0,2.0,0,14.0,38.8,3.5,12.1,14.0,13.0,100.0,7.7,0.0,5.0,71.4,92.9,7.1,22,2.0,0.0,3.0,13.0,0.0,8.0,0.5,4.0,0.0,0.0,0,0.0,33.3,8.0,4.3,6.5,1.5,1.0,1.0,8.0,8.0,0.0,0.0,100.0,100.0,8.0,0.0
